Country,City,Location_ID,Location_Name,Type_of_Attraction,Attraction_Category,Latitude,Longitude,Date,Avg_Daily_Pedestrian_Count,Holiday,Weather_Temperature_Avg,Weather_Wind_Speed_Avg,Weather_Precipitation_Sum,Weather_Relative_Humidity_Avg
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-17,4400.0,0,10.386999,29.759998,2.2999997,73.29583
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-18,4298.0,0,9.872416,26.67,4.6,79.1645
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-19,5120.0,0,11.164084,28.605,0.3,68.772316
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-20,3576.0,0,11.176583,56.295002,19.300001,83.88877
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-21,3931.0,0,10.322417,42.555004,12.900002,84.88848
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-22,5332.0,0,8.689084,32.699993,0.5,68.52222
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-23,3339.0,0,9.009916,28.154999,10.7,76.54091
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-24,4414.0,0,9.197416,32.145004,2.4000003,72.929985
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-25,4123.0,0,10.907833,31.785002,3.2999997,73.877235
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-26,4667.0,0,10.916167,21.09,1.4,76.33666
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-27,4246.0,0,11.397415,26.369997,3.9,79.44842
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-28,4338.0,0,11.997417,25.799997,11.6,89.67706
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-29,5286.0,0,12.466167,18.735,0.0,86.26229
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-30,4011.0,0,13.707832,21.0,0.0,84.69444
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-31,4266.0,0,14.041167,30.060001,0.0,76.77487
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-06-01,2819.0,0,14.778665,20.999996,0.0,78.74737
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-06-02,2388.0,0,14.562,21.509998,1.5,82.38941
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-06-03,3437.0,0,14.595333,35.670002,0.5,75.94067
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-06-04,3422.0,0,13.882833,28.98,0.1,70.012985
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-06-05,3356.0,0,14.384917,24.404999,1.4000001,78.549736
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-06-06,4116.0,0,12.370336,22.125,0.0,79.829216
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-06-07,4799.0,1,14.786999,20.609999,0.0,72.67478
